id,gmt_modified,gmt_create,supplier_id,host,url,title,product_main_image,product_image_list,price,min_price,max_price,price_type,currency,pricing_unit,moq,cate_info_ai,keyword_ai,task_id,description,status,reason,main_image_object_key,image_list_object_key,final_state,page_record_id
5178,2025/12/2 10:42,2025/12/2 10:42,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/erkek-cocuk-dis-giyim/,"Cep Detaylı Uzun Kollu Su İtici Kapşonlu Mont 
",https://ktnimg2.mncdn.com/products/2025/11/03/3144655/031501f2-6d97-4987-8fc2-d44df848cf2c.jpg,,,2299.99,2799.99,sku_price,TRY,,1,"[{""catId"":604618,""catPath"":""Clothing and accessories => Children's Clothing => Children's Jackets"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604618""}]","{""keywords_english"":{""3"":""Hooded Jacket"",""2"":""Water Repellent"",""1"":""Pocket Detailed""},""keywords"":{""3"":""Kapşonlu Mont"",""2"":""Su İtici"",""1"":""Cep Detaylı""}}",304,"Erkek Çocuk Cep Detaylı Uzun Kollu Su İtici Kapşonlu Mont 
 2.799,99 TL 
 2.500 TL ve ÜZERİNE %30 + KASIM20 KODUYLA EK %20 İNDİRİM 
",COMPLETE,,,,1,279330
5185,2025/12/2 10:42,2025/12/2 10:42,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/fermuarli-kapsonlu-hirka-dinozor-isleme-detayli-cepli-ekru-3696364-2/,"Fermuarlı Kapşonlu Hırka Dinozor İşleme Detaylı Cepli 
",https://ktnimg2.mncdn.com/products/2024/08/22/2641175/65118120-8be8-408b-abfb-394533a4130a.jpg,"[""https://ktnimg2.mncdn.com/products/2024/08/22/2641175/5d1e53a9-843a-4a90-bd8f-69734a576bfd.jpg"",""https://ktnimg2.mncdn.com/products/2024/08/22/2641175/146bd6ee-db83-4c75-8577-0c28367e9246.jpg""]",,349.99,349.99,sku_price,TRY,,1,"[{""catId"":604420,""catPath"":""Clothing and accessories => Sweaters => Cardigans"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604420""}]","{""keywords_english"":{""3"":""Detailed Pockets"",""2"":""Dinosaur Embroidery"",""1"":""Zippered Hooded Jacket""},""keywords"":{""3"":""Detaylı Cepli"",""2"":""Dinozor İşleme"",""1"":""Fermuarlı Kapşonlu Hırka""}}",304,"Koton bebek fermuarlı sweatshirt ve hırka modelleri Koton'un güvendiğiniz kalitesiyle tasarlandı! Dinozor işleme detaylı, cepli, fermuarlı, kapşonlu hırka fermuarlı yapısı sayesinde bebeklerin giyinip çıkarma sürecinde onların zorlanmasına izin vermiyor. Ürünlerimiz sağlığa zararlı kimyasallara karşı test edilmektedir. Ürünlerimizde bebeklerin yutabileceği küçük parçalar, tehlike oluşturabilecek ip ve kordonlar, keskin parçalar bulunmamaktadır. 
",COMPLETE,,,,1,279996
5189,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/jeans-erkek-fit-guide,"Koton Jeans 
",https://ktnimg2.mncdn.com/cms/2023/12/01/201006d7-c754-4a90-a847-c87794efa63f.png,"[""https://ktnimg2.mncdn.com/cms/2025/06/19/10abc0a4-2140-4ee0-8b88-8546376d76db.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/81b34f20-bb66-4345-8923-62ca0200f225.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/a2cbd5f8-547e-45e9-9fb0-4b1537f957bb.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/6fdd340a-2d0a-4285-b778-97f9efb4051d.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/959f2413-3556-4c9c-8466-1fe70a9ae1ba.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/10ba3dd1-8858-4eb8-824c-4607cfe10e26.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/73781e43-d761-4ff6-a47e-361e91254380.jpg"",""https://mc.yango.com/watch/95671258""]",,,,sku_price,,,1,"[{""catId"":604329,""catPath"":""Clothing and accessories => Pants => Jeans"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604329""}]","{""keywords_english"":{""3"":""skinny fit"",""2"":""cargo model"",""1"":""Koton Jeans""},""keywords"":{""3"":""skinny fit"",""2"":""kargo modeli"",""1"":""Koton Jeans""}}",304,"Koton Jeans’in denim seçkisi stilini en iyi şekilde ifade etmen için yaratıldı. Sezonun en hit kalıplarından olan kargo modeli mi favorin, yoksa skinny fit mi vazgeçilmezin? Hangi jean’in #SanaFit olduğuna karar vermek için Koton Jeans Fit Guide’a göz at! 
",COMPLETE,,,,1,279529
5190,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/jeans-kadin-fit-guide,"Koton Jeans Fit Guide 
",https://ktnimg2.mncdn.com/cms/2023/12/01/208d0d1a-c200-4f90-8179-8b3b3919c9d0.png,"[""https://ktnimg2.mncdn.com/cms/2025/06/19/b9dde2df-dcd7-4306-b972-89ae849d92b4.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/657da915-0f14-43c7-8440-1a32aa4ff43f.png"",""https://ktnimg2.mncdn.com/cms/2025/06/19/308bed6c-4359-4e1f-a0f3-891ddfadc2bc.png"",""https://054308f5.cdn.akinoncloud.com/static_omnishop/koton485/img/nail.png"",""https://ktnimg2.mncdn.com/cms/2025/06/19/101517ca-62a8-4187-91a6-db72e0b42bc6.png"",""https://ktnimg2.mncdn.com/cms/2025/06/19/81408716-1b0c-458e-beee-2498a97aa9ee.png"",""https://ktnimg2.mncdn.com/cms/2025/06/19/b33626b4-3558-49b3-913b-d9d5b467f4e9.jpg"",""https://ktnimg2.mncdn.com/cms/2025/06/19/23de9411-e435-4967-a4e9-ac3dc5970b28.png""]",,,,sku_price,,,1,"[{""catId"":604329,""catPath"":""Clothing and accessories => Pants => Jeans"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604329""}]","{""keywords_english"":{""1"":""Koton Jeans"",""2"":""skinny fit"",""3"":""cargo model""},""keywords"":{""1"":""Koton Jeans"",""2"":""skinny fit"",""3"":""cargomodeli""}}",304,"Koton Jeans’in denim seçkisi stilini en iyi şekilde ifade etmen için yaratıldı. Sezonun en hit kalıplarından olan kargo modeli mi favorin, yoksa skinny fit mi vazgeçilmezin? Hangi jean’in #SanaFit olduğuna karar vermek için Koton Jeans Fit Guide’a göz at! 
",COMPLETE,,,,1,279522
5191,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/viskon-karisimli-beli-lastikli-cepli-desenli-pantolon-kahverengi-desenli-4106896/,"Viskon Karışımlı Beli Lastikli Cepli Desenli Pantolon 
",https://ktnimg2.mncdn.com/products/2025/11/03/3147613/576cc684-f01e-42f7-9119-d41d3c0c6ce2.jpg,"[""https://ktnimg2.mncdn.com/products/2025/11/03/3147575/fe423dce-7543-46ad-8c56-0d881ebeecd0_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/11/03/3147575/0386f673-03ca-4398-937d-0f1cb975ab4c_size870x1142.jpg""]",,,,sku_price,TL,,1,"[{""catId"":604619,""catPath"":""Clothing and accessories => Children's Clothing => Children's Pants"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604619""}]","{""keywords_english"":{""1"":""Patterned Pants"",""2"":""Viscose Blend"",""3"":""Girl's Pants""},""keywords"":{""1"":""Desenli Pantolon"",""2"":""Viskon Karışımlı"",""3"":""Kız Çocuk Pantolon""}}",304,"Desenli pantolon, hem rahat hem de şık bir görünüm sunuyor. Cepleri sayesinde pratik bir kullanım sağlıyor. Viskon karışımlı kumaşı ile yumuşacık bir konfor sağlıyor. Çocukların enerjik düyasına eşlik eden pantolon, kombinlerin mükemmel bir tamamlayıcı parçası oluyor. 
 Koton kız çocuk koleksiyonu ile miniklerin dünyasına renk katın! Koton’da rahat ve sevimli tasarımlar sizleri bekliyor! 
",COMPLETE,,,,1,279702
5192,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/pamuklu-kisa-kollu-bisiklet-yaka-slim-fit-erkek-basic-tisort-yesil-4048002/,"Pamuklu Kısa Kollu Bisiklet Yaka Slim Fit Erkek Basic Tişört 
",https://ktnimg2.mncdn.com/products/2025/04/17/3074939/47e028a3-cb92-42f4-8905-1541e3f0e864_size870x1142.jpg,"[""https://ktnimg2.mncdn.com/products/2025/04/17/3074939/120be784-ccd2-482d-83cf-97209628a7ec_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/04/17/3074939/4bed609f-4b6a-41b0-b5cf-085bb3b1fd9b_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/04/17/3074912/8836ee42-8422-4a3e-bf29-c1edfb0505f0_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/04/17/3074912/0575d355-5053-4b4a-9aad-db336f492f10_size870x1142.jpg""]",,399.99,399.99,sku_price,TL,,1,"[{""catId"":604361,""catPath"":""Clothing and accessories => T-Shirts"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604361""}]","{""keywords_english"":{""3"":""Crew Neck"",""2"":""Slim Fit Men"",""1"":""Cotton T-Shirt""},""keywords"":{""3"":""Bisiklet Yaka"",""2"":""Slim Fit Erkek"",""1"":""Pamuklu Tişört""}}",304,"Pamuklu kısa kollu tişört, gardırobunuzun vazgeçilmez parçalarından biri olmaya aday. Slim fit tasarımı vücuda zarif bir şekilde oturarak modern ve şık bir görünüm sunuyor. Bisiklet yaka detayı ise günlük kullanımdan özel günlere kadar her durumda uyum sağlıyor. Tişörtün pamuklu yapısı, nefes alabilir özellikleri ile rahatlık sağlıyor. 
 Stil Önerisi 
 Kısa kollu tişörtü, kot pantolon veya chino şortlarla kombinleyerek günlük stilinize rahat bir dokunuş katabilirsiniz. Ekstra şıklık için spor ayakkabılar veya sandaletlerle tamamlayarak modern bir görünüm elde edebilirsiniz. Serin havalarda üzerine ince bir ceket alarak mevsim geçişlerinde de kullanabilirsiniz. 
 Ürün Özellikleri 
 Kol Tipi: Kısa Kol
Yaka Tipi: Bisiklet Yaka
Fit: Slim Fit
Kumaş: %100 Pamuk
Kullanım Alanı: Günlük Giyim, Casual 
 Koton tişört modelleriyle tarzınızı her daim yenileyin! Kaliteli kumaş yapısı ve şık kesimiyle gardırobunuzun vazgeçilmezi olacak. Koton'un benzersiz tasarımlarıyla stilinize enerji katın! 
 Dış : %100 PAMUK 
 Hopi, Tosla, GarantiPay ve benzeri birçok alternatif ödeme yöntemi ile ödeyebilirsiniz. 
",COMPLETE,,,,1,279552
5194,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/dar-kesim-pamuklu-kisa-kollu-bisiklet-yaka-basic-tisort-gri-3887392/,"Dar Kesim Pamuklu Kısa Kollu Bisiklet Yaka Basic Tişört 
",https://ktnimg2.mncdn.com/products/2024/05/13/2919609/a5a26a3c-4bdd-434e-83cc-49cecde9e264_size870x1142.jpg,"[""https://ktnimg2.mncdn.com/products/2024/05/13/2919609/759b370f-023e-4544-9640-1f460d58c5f8_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2024/05/13/2919609/3c891701-292d-40c7-abb1-a13e223206d6_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2024/05/13/2919609/20d1a4a5-90c0-48cf-8ace-56c613fb22b2_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2024/05/13/2919609/8ac1f2ba-3ed0-41ac-a066-5875ec189852_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2024/05/13/2919609/42651a9a-4d14-4ad1-a89f-971d59616d1f_size870x1142.jpg""]",,299.99,299.99,sku_price,TL,,1,"[{""catId"":604361,""catPath"":""Clothing and accessories => T-Shirts"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604361""}]","{""keywords_english"":{""1"":""Slim Fit T-Shirt"",""2"":""Cotton Basic T-Shirt"",""3"":""Short Sleeve Crew Neck""},""keywords"":{""1"":""Dar Kesim Tişört"",""2"":""Pamuklu Basic Tişört"",""3"":""Kısa Kollu Bisiklet Yaka""}}",304,"Kısa kollu bisiklet yaka tişört, dar kesimiyle modern ve şık bir görünüm yaratıyor. %100 pamuktan üretilen bu basic tasarım, konfor ve stil arayanlar için ideal bir parça sunuyor. Pantolon veya şortlarla kolayca kombinlenebilir, günlük aktivitelerden özel anlara kadar her ortamda rahatlıkla kullanılabilir. Basic modeliyle tarzınızı yansıtacak bu ürün, gardırobunuzun vazgeçilmez bir parçası olmaya aday. 
 Stil Önerisi 
 Pamuklu tişörtü, kot pantolon ve spor ayakkabılarla kombinlediğinizde günlük şehir tarzını yakalayabilirsiniz. Daha resmi bir görünüm için ceketle tamamlayarak farklı mekanlarda tarzınızı konuşturabilirsiniz. Bisiklet yaka tişört, katmanlı bir stil için kazak veya hırka altına giyilerek de kullanılabilir. Çok yönlü kombin imkanları sunarak dolabınızda vazgeçilmez bir parça olacaktır. 
 Ürün Özellikleri 
 
 Kol Tipi: Kısa Kollu- Yaka Tipi: Bisiklet Yaka- Silüet: Basic- Materyal Bilgisi: %100 Pamuk- Kullanım Alanı: Günlük Giyim, Özel Günler- Model Bilgileri: Boy: 191 cm, Bel: L, Göğüs: 101 cm, Kalça: 95 cm, Jean: 30/32, Üst: 77 
 
 Bisiklet yaka tişört ile stilinizi yeni zirvelere taşıyın. Kaliteli kumaşı ve rahat tasarımı sayesinde her daim şıklık ve rahatlığı bir arada sunuyor. 
 Dış : %100 PAMUK 
 Model Bilgileri : Jean: 30/32 Modelin Bedeni: L Boy: 189 / Bel: 75 / Göğüs: 94 / Kalça: 93 
 Hopi, Tosla, GarantiPay ve benzeri birçok alternatif ödeme yöntemi  ile ödeyebilirsiniz. 
",COMPLETE,,,,1,279672
5195,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/kazak-polo-yaka-uzun-kollu-yumusak-dokulu-ekru-cizgili-3781480-4/,"Kazak Polo Yaka Uzun Kollu Yumuşak Dokulu 
",https://ktnimg2.mncdn.com/products/2023/08/17/2743634/a7a1c131-b884-4a83-a3b1-0fc3b82aa2ec_size870x1142.jpg,"[""https://ktnimg2.mncdn.com/products/2023/08/17/2743633/96991d58-5ba3-4d53-aef4-2d658bfd3efc_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2023/08/17/2744181/0a3dc55c-b617-4524-af4b-3b7598146492_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2023/08/17/2743632/02f16342-a738-42cd-b983-43c9d00cc476_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2023/08/17/2743632/11718c04-5e95-4f04-a6b7-dd23baa8a458_size870x1142.jpg""]",,659.99,659.99,sku_price,TL,,1,"[{""catId"":604620,""catPath"":""Clothing and accessories => Baby Clothing => Baby Clothing (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604620""}]","{""keywords_english"":{""3"":""Striped soft texture sweater"",""2"":""Long sleeve baby sweater"",""1"":""Polo neck sweater""},""keywords"":{""3"":""Çizgili yumuşak dokulu kazak"",""2"":""Uzun kollu bebek kazak"",""1"":""Polo yaka kazak""}}",304,"Koton bebek kazak modelleri Koton'un güvendiğiniz kalitesiyle tasarlandı! Polo yaka, uzun kollu, yumuşak dokulu, çizgili kazak gerek gündelik giyim için gerek açık hava gezileri için çok uygun. Bebeğiniz bu kıyafet ile güvende! Ürünlerimiz kimyasallara karşı test edilerek, tüm güvenlik kurallarına uygun olarak üretilir. Ürünlerimizde sağlığa zararlı; boyalar ve ağır metaller, tehlikeli yutabilecek küçük ve keskin parçalar, kordon ve bağcıklar bulunmamaktadır. 
 Dış : %23 POLİESTER, %77 AKRİLİK 
",COMPLETE,,,,1,280047
5196,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/cep-detayli-uzun-kollu-dugmeli-dar-kalip-kruvaze-yaka-kase-kaban-siyah-4036264-1/,"Kaban, şık ve modern görünümüyle her ortamda dikkat çekiyor. Kruvaze yaka tasarımı ve uzun kollu yapısı ile sonbahar ve kış ayla",https://ktnimg2.mncdn.com/cms/2025/09/26/36b02b58-ee7a-482f-96e0-f3f604fc7b00.png,"[""https://ktnimg2.mncdn.com/products/2025/10/11/3110444/935284a4-ede1-4e3e-9469-4764fe81d51a_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/10/11/3110444/bd4bb809-cb42-4ff6-ad71-8d774dd59447_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/10/11/3110444/e31690dc-b779-4495-a033-b6e1d1cdca89_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/10/11/3110444/3b70b36f-8e6a-4fdb-bbb8-be97f58a7101_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/10/11/3110444/01dddee1-0d9e-4a67-b25c-afe219325ed8_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/10/11/3110444/53433c29-f2b4-4c91-b002-8bc40f21c647_size870x1142.jpg""]",,,,sku_price,TL,,1,"[{""catId"":604433,""catPath"":""Clothing and accessories => Jackets => Coats"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604433""}]","{""keywords_english"":{""3"":""long-sleeve coat"",""2"":""slim fit jacket"",""1"":""double-breasted coat""},""keywords"":{""3"":""uzun kollu ceket"",""2"":""dar kesim mont"",""1"":""kruvaze yaka kaban""}}",304,"Kaban, şık ve modern görünümüyle her ortamda dikkat çekiyor. Kruvaze yaka tasarımı ve uzun kollu yapısı ile sonbahar ve kış aylarının vazgeçilmezleri arasında yer alıyor. Dar kalıbı, zarif bir silüet sunarken cepleri ile işlevselliği ön planda tutuyor. Soğuk havalarda sıcaklık sağlayan mont, hem günlük giyimde hem de şık ortamlarda rahatlıkla tercih edilebilecek çok yönlü bir seçenek sunuyor. 
 Stil Önerisi 
 Kaban ile klasik bir pantolon ve gömlek kombinleyerek iş yerinde profesyonel bir görünüm elde edebilirsiniz. Daha rahat bir stil için jean pantolon ve kazakla tamamlayarak hafta sonu şıklığını yakalayabilirsiniz. Ayakkabı tercihinizi klasik ya da spor modellerden yana kullanarak kombininizi zenginleştirin. Aksesuar olarak bir saat ve atkı ekleyerek stilinize son dokunuşu yapabilirsiniz. 
 Ürün Özellikleri 
 Kol Tipi: Uzun Kol
Yaka Tipi: Kruvaze Yaka
Detay: Cep Detaylı, Düğmeli
Fit: Dar Kesim
Kullanım Alanı: Günlük Giyim, Ofis Giyim 
 Koton'un eşsiz mont tasarımıyla kış aylarında şıklığı yakalayın. Gardırobunuza klasik bir parça eklemek için bu montu keşfedin. Koton ile stilinizi bir adım öne taşıyın! 
",COMPLETE,,,,1,279809
5198,2025/12/2 10:43,2025/12/2 10:43,b7852a64-6831-4ec0-b515-cf233571cd35,www.koton.com,https://www.koton.com/krep-kumas-aksesuar-detayli-kolsuz-halter-yaka-uzun-elbise-kahve-4080295-2/,"Krep Kumaş Aksesuar Detaylı Kolsuz Halter Yaka Uzun Elbise 
",https://ktnimg2.mncdn.com/products/2025/08/15/3120926/51742dda-3081-452a-b17f-6fd590851159_size870x1142.jpg,"[""https://ktnimg2.mncdn.com/products/2025/08/15/3120926/ea139d10-bc8b-45df-993b-504c4a10086e_size870x1142.jpg"",""https://ktnimg2.mncdn.com/products/2025/08/15/3120926/e52e3a25-931d-4305-97bf-60c1127e1876_size870x1142.jpg""]",,1799.99,1799.99,sku_price,TL,,1,"[{""catId"":604388,""catPath"":""Clothing and accessories => Women's Clothing => Dresses => Evening Dresses"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604388""}]","{""keywords_english"":{""1"":""Crep Fabric Dress"",""2"":""Halter Neck Long Dress"",""3"":""Metal Accented Sleeveless Dress""},""keywords"":{""1"":""Krep Kumaş Elbise"",""2"":""Halter Yaka Uzun Elbise"",""3"":""Metal Aksesuarlı Kolsuz Elbise""}}",304,"Halter yaka uzun elbise, zarif ve modern tasarımıyla dikkat çekiyor. Halter yaka detayı ve kolsuz yapısı, sofistike bir görünüm sunarken, diz altına kadar uzanan boyu ile elegan bir duruş sergiliyor. Metal aksesuarı elbiseye şık bir dokunuş katıyor ve fark yaratan bir stil oluşturuyor. Krep kumaşı günlük ve özel günler için ideal bir tercih sunuyor. 
 Stil Önerisi 
 Elbise, zarif stiletto ayakkabılar ve ince bir clutch çantayla kombinlenerek, özel davetlerde dikkat çekici bir görünüm sunuyor. Daha günlük bir stil için ince bileklikler ve zarif kolyelerle kombinleyerek stilinizi tamamlayabilirsiniz. Saçlarınızı toplu ya da at kuyruğu modeli yaparak trend bir stil yaratabilirsiniz. 
 Ürün Özellikleri 
 Kol Tipi: Kolsuz
Yaka Tipi: Halter Yaka
Fit: Regular
Detay: Metal Aksesuarlı
Kullanım Alanı: Özel Günler, Günlük Giyim, Ofis Giyim 
 Koton'un elbise modelleriyle zarafetinizi ve şıklığınızı ön plana çıkarın. Trend ve zamansız tasarımları şimdi keşfedin! 
",COMPLETE,,,,1,279887
