id,gmt_modified,gmt_create,supplier_id,host,url,title,product_main_image,product_image_list,price,min_price,max_price,price_type,currency,pricing_unit,moq,cate_info_ai,keyword_ai,task_id,description,status,reason,main_image_object_key,image_list_object_key,final_state,page_record_id
5090,2025-12-02 07:10:56,2025-12-02 07:10:47,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/saludable/chicles-chewsy,"Chewsy, la marca de chicles veganos 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/chewsy-header.png,,,,,sku_price,,,1,"[{""catId"":610540,""catPath"":""Food and beverage => Sweets => Chewing-gum"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610540""}]","{""keywords"":{""1"":""chicles veganos"",""2"":""ingredientes naturales"",""3"":""biodegradables""},""keywords_english"":{""1"":""vegan gum"",""2"":""natural ingredients"",""3"":""biodegradable""}}",294,"Chewsy, la marca de chicles veganos 
 Todos los chicles Chewsy son naturalmente orgánicos, veganos y biodegradables, y no contienen azúcar, plástico, edulcorantes ni aromas artificiales. 
 Los chicles normales están repletos de sustancias químicas como el aspartamo, los aromas artificiales y todo tipo de edulcorantes. Estos chicles Chewsy sólo contienen ingredientes naturales. De esta manera, se consigue un gusto en donde se potencian los sabores orgánicos: Chewsy de Limón, Canela, Hierbabuena y Menta… 
 ¿Cuál es tu sabor favorito? ¡Pruébalos y descubre con cuál te quedas! 
 Ingredientes Chewsy 
 Son chicles endulzados con 100% de xilitol para unos dientes sanos, y fabricados con una base de chicle sin plástico que los hace biodegradables y mejores para el planeta. 
 Entre sus ingredientes se encuentran:
[LIST] - Xilitol (edulcorante natural). - Chicle (base de goma natural). - Goma arábiga. - Aroma natural. - Lecitina de girasol (emulsionante). - Cera de carnauba (recubrimiento natural). [END LIST]
¿En qué se diferencia la marca Chewsy de otros chicles? 
 El hecho de que la marca de chicles Chewsy sea vegana y no contenga edulcorantes, le hace destacar con respecto al resto de marcas de chicles. 
 La gran mayoría de los chichles más comunes, tienden a ser elaboradorados con los mismos ingredientes, entre los que se encuentran:
[LIST] - EDULCORANTES Los edulcorantes artificiales más intensos también pueden figurar entre los ingredientes del 85% de los chicles. Los edulcorantes sintéticos más populares son el aspartamo, el acesulfamo K, la sacarina, la sucralosa, la neohesperidina y la dihidrocalcona. - SUAVIZANTES Los suavizantes, como la glicerina (o el aceite vegetal), se añaden al chicle para retener la humedad y aumentar la flexibilidad del mismo. Son estos ingredientes los que ayudan a ablandar el chicle cuando se coloca en la boca y a crear la textura característica del chicle. - SABORES Los aromas se añaden al chicle para darle sabor y pueden ser naturales o sintéticos. Los sabores más populares de los chicles son los clásicos de menta y menta verde; sin embargo, se pueden añadir ácidos alimentarios a la base del chicle para obtener otros sabores atractivos, como el de limón o alternativas afrutadas. - RECUBRIMIENTO DE POLIOL La típica capa exterior dura del chicle se crea gracias a una capa de poliol en polvo que absorbe el agua, con el fin de mantener la calidad y prolongar la vida útil del producto. [END LIST] 
",COMPLETE,,WEBSITE_IMPORT/294/b72ce47864cfa5d90cee1d29cff4216e,,1,278926
5091,2025-12-02 07:10:57,2025-12-02 07:10:47,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/frijoles-antioquenos/,"Frijoles Antioqueños 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/frijoles antioqueños ideales para bandeja paisa.png,,,,,sku_price,,,1,"[{""catId"":609527,""catPath"":""Food and beverage => Vegetables => Legumes => Beans"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=609527""}]","{""keywords"":{""1"":""frijoles antioqueños"",""2"":""plato colombiano"",""3"":""Gourmet Latino""},""keywords_english"":{""1"":""Antioquian beans"",""2"":""Colombian dish"",""3"":""Gourmet Latino""}}",294,"Frijoles, arroz blanco, chorizo, aguacate, plátano maduro, carne molida, huevo frito y chicharrón son los ingredientes que conforman uno de los platos más completos de la cultura colombiana: los frijoles antioqueños 
 Colombia es un país que se caracteriza por una gastronomía que resalta el sabor de sus productos y los incluye en aquellas recetas que han ido pasando de generación en generación. Los frijoles antioqueños, como bien indica su nombre, provienen de Antioquia (Colombia) en donde, antiguamente, las matriarcas de las familias preparaban este manjar para toda la familia. Es un plato lleno de sabor y perfecto para las temporadas de frío. 
 Proceso de elaboración de nuestros frijoles antioqueños 
 Las conservas de frijoles antioqueños de Gourmet Latino son fáciles de preparar, y solo será necesario calentarlas en una cazuela para que esté listo para servir y disfrutar. ¿Quieres saber cómo preparamos nuestras conservas de frijoles? ¡Te lo contamos! 
 Para su elaboración, seguimos los siguientes pasos. [LIST] - En primer lugar, los frijoles deberán dejarse en remojo durante toda una noche. Al día siguiente serán escurridos y colocados en una olla a presión con agua nueva. Se echa una pizca de sal. Cuando los frijoles estén en la cazuela, esta deberá taparse. Así, los frijoles se ablandarán. - Mientras se cuecen los frijoles, se lavará y picar las verduras que también se encontrarán en la conserva. Un chorrito de aceite, ¡también será necesario! - Después, deberán incluirse tomates, cebollas, cebollín, ajo y una cucharada de comino. - Una vez los frijoles se van ablandando, la zanahoria y el chicharrón en trozos; son el siguiente paso. [END LIST]
Y, por último, ¡llegarán hasta tu hogar! Tan solo tendrás que destapar la conserva, calentarlos tal y como te hemos recomendado y añadir otra pieza de sal al gusto del comensal. 
 Recomendaciones para la degustación de los frijoles antioqueños 
 A la hora de disfrutar de las conservas de frijoles antioqueños, también se pueden agregar otros ingredientes y tipos de carnes como la salchicha o carne de res. 
 Y ¡no te olvides de las arepas para acompañar! Los platos de cuchara, y más cuando son calientes, deben ir acompañados de arepas y, por qué no, de alguno de nuestros snacks saludables. Por ejemplo, los crutones de plátano. 
 ¿Te hemos dejado con la miel en los labios? ¡Prueba nuestras conservas de frijoles antioqueños! 
 No te olvides también de probar nuestras otras conservas de brevas en almíbar y chontaduro en salmuera 
",COMPLETE,,WEBSITE_IMPORT/294/642f2e2618d9ff9d04f831d9e3a16001,,1,278995
5092,2025-12-02 07:11:02,2025-12-02 07:10:53,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/gourmet-latino/conservas,"Conservas Latinas 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/Brevas-en-Alnibar.png,"[""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/Chontaduro-en-Salmuera.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/Frijoles-Antioquenos.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/Salsa-Negra.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/Motas-de-Guanábana-nuevo.png""]",,,,sku_price,,,1,"[{""catId"":610509,""catPath"":""Food and beverage => Canned Foods => Canned Fruit"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610509""}]","{""keywords"":{""1"":""brevas en almíbar"",""2"":""chontaduro en salmuera"",""3"":""frijoles antioqueños""},""keywords_english"":{""1"":""figs in syrup"",""2"":""peach palm in brine"",""3"":""antioquean beans""}}",294,"Brevas en Almibar 
 Disfruta del sabor único de las brevas en almíbar de Gourmet Latino. Producto 100% natural por la selección, cocción y calado de esta fruta fresca. Conservados en un delicioso almíbar. 
 Un producto versátil que podrás utilizar tanto en recetas dulces como en tus elaboraciones saladas, aportando un sabor novedoso y exquisito 
 Muy sana y madura, las brevas de Gourmet Latino son un suave bocado rico en fibra, hidratos de carbono y minerales como el potasio, magnesio y vitamina A y C. 
 Chontaduro en Salmuera 
 Prueba nuestro famoso Chontaduro en Salmuera, una fruta en conserva con alto contenido en proteínas, aceites, vitaminas liposolubles, minerales y aminoácidos esenciales. 
 Al chontaduro se le define como el ‘huevo vegetal’ para destacar sus importantes propiedades nutricionales. 
 La fruta más famosa de Colombia tiene aceites no saturados y alto contenido de Beta-Caroteno, fósforo, vitamina A, B, C, hierro y calcio. Todas estas fantásticas características hacen del chontaduro uno de los alimentos más completos que introducir en nuestra dieta. 
 Frijoles Antioqueños 
 Los frijoles antioqueños o colombianos de Gourmet Latino son una receta tradicional de la región antioqueña de Colombia. Es un plato típico llamado “bandeja paisa” que incluye los frijoles, arroz blanco, chorizo, aguacate, plátano maduro, carne molida, huevo frito y chicharrón. 
 Un plato muy completo y lleno de sabor para que nunca se pierdan los exquisitos platos de cuchara. Todo un manjar delicioso para los paladares más exquisitos. 
 Salsa Negra 
 La salsa negra de Gourmet Latino es un aderezo con sabores agradables y deliciosos que te brinda toques de picante y acidez acompañando a la perfección tus platos, sirve para elaborar otras salsas, adobar carnes rojas y aves. 
 Esta salsa está elaborada con agua, sal, ajo, comino, almidón de maíz, proteína vegetal y como ingrediente principal la soya. Aportará a tus carnes un exquisito sabor tostado. 
 Esta salsa está llena de una variedad de vitaminas, buenas para la salud como el almidón de maíz que es recomendada para los niños con síndrome de dumping ya que les reducen los calambres estomacales, reduce el azúcar y el dolor en el cuerpo. Además, te brinda vitaminas A, B9, B3. 
 Motas de Guanábana 
 Las motas de guanábana, se elaboran a partir de la guanábana, una deliciosa fruta tropical, ideal para disfrutar como snack o en diferentes postes. Es perfecto para disfrutar en cualquier momento del día. 
 Su sabor es dulce, fresco y sobre todo ¡sabroso! Disfruta de las nuevas motas de guanábana sin pepa de Gourmet Latino. 
",COMPLETE,,WEBSITE_IMPORT/294/97d8b262085a2a1f188464ea65fe410a,"[""WEBSITE_IMPORT/294/ace972f014387f03ce1ee12512a1b602"",""WEBSITE_IMPORT/294/6116155d15f9fbcd4d7b5430bffc0c46"",""WEBSITE_IMPORT/294/c291b44155775b6689180bef84584abe""]",1,278953
5093,2025-12-02 07:11:04,2025-12-02 07:10:55,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,http://www.mercontrol.com/etnico/haz-de-oros,"Mezcla para Natilla 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/banner-haz-de-oros.png,"[""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/natilla-haz-de-oros.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/buñuelos-haz-de-oros.png""]",,,,sku_price,,,1,"[{""catId"":610146,""catPath"":""Food and beverage => Baking Ingredients => Baking Mixes"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610146""}]","{""keywords"":{""1"":""Mezcla para Natilla"",""2"":""Haz de Oros"",""3"":""Postre Navideño Colombiano""},""keywords_english"":{""1"":""Custard Mix"",""2"":""Haz de Oros"",""3"":""Colombian Christmas Dessert""}}",294,"Sobre Haz de Oros 
 Haz de Oros es una marca líder en el sector de harinas y preparados para postres en Colombia, reconocida por su compromiso con la calidad y la tradición. 
 Desde sus inicios, ha enfocado sus esfuerzos en ofrecer productos que destacan por su sabor, versatilidad y aporte nutricional. Su gama incluye harinas de trigo tradicionales, mezclas especiales y premezclas diseñadas para facilitar la preparación de panes, tortillas, pancakes y otras recetas tanto dulces como saladas. 
 Además de su línea de harinas tradicionales, Haz de Oros es especialmente conocida por sus mezclas para Navidad, como las de natillas y buñuelos, que se han convertido en esenciales para las celebraciones de fin de año. Estas mezclas están diseñadas para garantizar resultados perfectos, facilitando la preparación de estos clásicos navideños que llenan los hogares de sabor y tradición. 
 La empresa no solo se dedica a la fabricación de harinas, sino que también impulsa la innovación culinaria a través de capacitaciones y recursos para sus clientes, apoyando tanto a familias como a negocios del sector panadero y gastronómico. Con un enfoque en mantener altos estándares de calidad, Haz de Oros sigue siendo un referente en el mercado, llevando el sabor y la tradición colombiana a cada hogar y negocio. 
 El sabor de la Navidad con Haz de Oros 
 Descubre las mezclas de natilla y buñuelo para llenar de sabor tu hogar estas navidades. 
 Mezcla para Natilla 
 La natilla es un postre típico de la Navidad colombiana, con textura suave y cremosa. El postre perfecto para compartir en familia durante las fiestas. 
 Mezcla para Buñuelo 
 El buñuelo es un delicioso bocado navideño colombiano, crujiente por fuera y suave por dentro. Perfecto para disfrutar en familia durante las fiestas. 
",COMPLETE,,WEBSITE_IMPORT/294/7ebc998548a9e8298271afc76371edf0,"[""WEBSITE_IMPORT/294/3d4f13858dd9c992f645de2a3ca16811"",""WEBSITE_IMPORT/294/892a12d6ca16b223ca2c5d07de512ccf""]",1,279016
5094,2025-12-02 07:11:09,2025-12-02 07:10:58,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/saludable/sam-mills/pasta-de-maiz,"PASTA SIN GLUTEN 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/banner-pasta-maíz-sam-mills.png,"[""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/espirales-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/fideo-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/macarrones-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/coditos-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/fettuccine-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/spaguetti-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/sopa-sin-gluten.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/sopapasta-sin-gluten.png""]",,,,sku_price,,,1,"[{""catId"":610616,""catPath"":""Food and beverage => Specialty Foods => Gluten-free Foods"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610616""}]","{""keywords"":{""1"":""pasta sin gluten"",""2"":""pasta de maíz"",""3"":""pasta para celíacos""},""keywords_english"":{""1"":""gluten-free pasta"",""2"":""corn pasta"",""3"":""pasta for celiacs""}}",294,"Disfruta de nuestra pasta sin gluten, elaborada al 100% con maíz de alta calidad. Su sabor auténtico y textura suave la convierten en una alternativa deliciosa y nutritiva a la pasta tradicional, ideal para celíacos y para quienes buscan opciones más saludables. Perfecta para tus platos favoritos, esta pasta te permite disfrutar de una dieta equilibrada sin renunciar al sabor. 
",COMPLETE,,WEBSITE_IMPORT/294/e20b697af19e9db0d6c5f146399a6aef,"[""WEBSITE_IMPORT/294/a6082e34c33c4fa09cd3de379abd5316"",""WEBSITE_IMPORT/294/b3969d83857c3f7205dca09ff2e451ca"",""WEBSITE_IMPORT/294/cdfade236f417b67befaf64ca71d116b"",""WEBSITE_IMPORT/294/5b7c84949df968f2108417531b7b0eb6"",""WEBSITE_IMPORT/294/87e7b585c381651c97a6fbdc5a6bbc3d"",""WEBSITE_IMPORT/294/0609b3afe7876dd57e5b8d5ddc9c5cfa"",""WEBSITE_IMPORT/294/394935d5fc4a02e8555c9c77b08b93db""]",1,278927
5095,2025-12-02 07:11:14,2025-12-02 07:11:06,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/salsa-negra-ingredientes/,"Salsa negra 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/salsa-negra-ingredientes-.jpg,,,,,sku_price,,,1,"[{""catId"":610338,""catPath"":""Food and beverage => Sauces => Sauces (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610338""}]","{""keywords"":{""1"":""salsa negra"",""2"":""soya"",""3"":""carnes rojas""},""keywords_english"":{""1"":""black sauce"",""2"":""soy"",""3"":""red meats""}}",294,"Salsa negra: un sabor único para tus platos 
 por mercontrol | Sep 17, 2022 | Noticias 
 En el mundo de las salsas, todo es empezar. 
 Existen numerosos productos para aderezar nuestras comidas y la salsa negra es uno de los más especiales. Es una salsa que se utiliza, sobre todo, para las carnes rojas y aves. Su matiz picante y ácido ofrece un sabor delicioso a este tipo de platos principales. 
 Su elaboración es sencilla: agua, sal, ajo, comino, almidón de maíz, proteína vegetal y la soya como ingrediente principal. 
 Gracias a estos componentes, la salsa negra es muy beneficiosa para la salud, ya que tiene vitamina B9, también conocida como ácido fólico, que ayuda a la reducción de enfermedades cardiovasculares y a eliminar el riesgo de posibles infartos. Para las mujeres embarazas, es una vitamina muy recomendable para el desarrollo del bebé. 
 Las proteínas vegetales que se usan para su elaboración, ayudan a la regulación del colesterol; y la vitamina A ayuda al cuidado de la piel, aportándole firmeza y apoyando sus cualidades cicatrizantes. La soya que contiene la salsa negra puede mejorar la tensión en aquellas personas que padezcan hipertensión. 
 ¿Qué platos se pueden hacer con la salsa negra? 
 Si eres un amante de la cocina, o chef profesional, la salsa negra puede ser un gran aliado para tus platos. Gracias a sus matices dulces, salados y ácidos, se puede alcanzar un alto grado de experimentación en la cocina. 
 Además de para las carnes, en España la salsa negra es ideal para marinar cualquier tipo de marisco como los langostinos. En Venezuela, por ejemplo, se utiliza la salsa negra en uno de sus platos más típicos: asado de carne. 
 ¿Quieres conocer más productos de Gourmet Latino? 
 Para conocer más de nuestros productos de Gourmet Latino, te recomendamos que eches un vistazo a nuestro apartado de conservas para descubrir platos riquísimos o nuestros snacks saludables para disfrutar de un tentempié. 
",COMPLETE,,WEBSITE_IMPORT/294/0100359e25c2bb04a7591914243a1a57,,1,278992
5096,2025-12-02 07:11:15,2025-12-02 07:11:07,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/cacao-en-polvo/,"Cacao en Polvo 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/Cacao-en-polvo.jpg,,,,,sku_price,,,1,"[{""catId"":610175,""catPath"":""Food and beverage => Baking Ingredients => Cocoa Powder"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610175""}]","{""keywords"":{""1"":""cacao en polvo"",""2"":""cacao colombiano"",""3"":""chocolate con panela""},""keywords_english"":{""1"":""cocoa powder"",""2"":""Colombian cocoa"",""3"":""chocolate with panela""}}",294,"El cacaotero es el nombre del árbol del cacao, que tiene sus orígenes en las tierras tropicales de América del Sur. Cerca del río Orinoco o río Amazonas. Se denomina cacao en polvo al resultado que se obtiene al moler los granos de cacao y extraer totalmente la grasa o manteca de este. 
 El cacao en polvo puede usarse en repostería, para hacer chocolate, o en los desayunos y meriendas para hacer chocolate instantáneo. Para los más curiosos, el caco en polvo puede ser un gran aliado dentro de la cosmética también. 
 El cacao en polvo es un alimento muy beneficioso para nuestro cuerpo y, en concreto, para la microbiota intestinal. 
 Nuestro chocolate en polvo con panela, elaborado con un 52% de cacao colombiano, favorece el crecimiento de lactobacilos y bifidobacterias. Ambas denominadas “bacterias buenas” para nuestro organismo. A su vez, reduce bacterias que no son tan buenas, ejerciendo un resultado positivo en nuestro sistema inmune y favoreciendo nuestra microbiota y el cuidado de nuestro intestino. 
 Un cacao en polvo con un alto porcentaje de pureza es siempre más beneficioso que aquellos con etiqueta “0% azúcares añadidos”, que suelen llevar muchos edulcorantes. Pero, más allá de ello, su sabor consigue transportarte a su raíz frutal e intensa de la semilla. 
 Los más aficionados al cacao en polvo lo toman en sus desayunos para adquirir la energía necesaria para abordar el día y obtener un sabor dulce que siempre alegra las mañanas. Para las meriendas, también puede ser un gran aliado para los más adultos y los niños de la casa. 
 Además, el cacao soluble en polvo de Gourmet Latino lleva panela, que le aporta un gusto mucho más especial y rico. 
 ¿Cómo puedes tomar nuestro cacao en polvo con panela? 
 Para disfrutar al 100% de nuestro cacao en polvo te proponemos tomártelo de las siguientes formas: 
 
 Con leche entera o bebidas vegetales (avena, soja, almendras…). 
 Mezclarlo con fruta. 
 Tomarlo sobre una tostada de pan integral. 
 Con frutos secos o fruta desecada. 
 Incluirlo como ingrediente en cualquier pastel. Por ejemplo, de yogur natural. 
 Puedes tomártelo también con alguna de nuestras galletas Coppenrath 
 
 ¿Quieres probar nuestro caco en polvo con un 52% de cacao colombiano? 
 Escríbenos a través de nuestro formulario y te diremos cómo puedes conseguir el cacao en polvo de Gourmet Latino. Una tentación irresistible que mejorarán la calidad y el sabor de tus desayunos y meriendas. 
",COMPLETE,,WEBSITE_IMPORT/294/b2f791da2a84a6f269b152c49795341b,,1,278999
5097,2025-12-02 07:11:17,2025-12-02 07:11:08,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/saludable/Emco/barritas-sin-gluten,"Barritas Granola y Chocolate 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/barritas-granola-sin-gluten.png,"[""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/barritas-chocolate-emco.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/barritas-arándanos-emco.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/barritas-mix-frutas-emco.png""]",,,,sku_price,,,1,"[{""catId"":610537,""catPath"":""Food and beverage => Sweets => Granola Bars"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610537""}]","{""keywords"":{""1"":""Barritas Granola y Chocolate"",""2"":""Snack sin gluten"",""3"":""Energía y sabor natural""},""keywords_english"":{""1"":""Granola and Chocolate Bars"",""2"":""Gluten-free snack"",""3"":""Natural energy and flavor""}}",294,"Barritas Granola y Chocolate 
 La barrita de granola con chips de chocolate es el snack ideal para los amantes del dulce, pero con un toque saludable. La combinación de cereales sin gluten y los trozos de chocolate te ofrecerá la dosis justa de energía y sabor. Perfecta para disfrutar a cualquier hora del día, sin preocuparte por los azúcares añadidos, conservantes o gluten. ¡Un tentempié irresistible y nutritivo! 
 Barritas Granola y Arándanos 
 Disfruta de la combinación perfecta entre cereales sin gluten y el delicioso sabor de los arándanos en esta barrita de granola. Con un toque afrutado y lleno de antioxidantes, esta barrita es ideal para mantenerte lleno de energía a lo largo del día. Además, está libre de azúcares añadidos, conservantes y colorantes, lo que la convierte en una opción saludable y deliciosa para tus meriendas o un snack rápido. 
 Barritas Granola y Mix de Frutas 
 Esta barrita de granola con mix de frutas es una explosión de sabores naturales en cada bocado. Llenas de vitaminas, fibra y antioxidantes, las frutas combinan perfectamente con los cereales sin gluten para ofrecerte una merienda deliciosa y saludable. Ideal para aquellos que buscan algo ligero, pero energético, sin azúcares añadidos ni conservantes, que puedan llevar a cualquier lugar y disfrutar en cualquier momento. 
",COMPLETE,,WEBSITE_IMPORT/294/481acbf98fd51ba44f256e4116df82b8,"[""WEBSITE_IMPORT/294/9e5d75eeb29473852ed181806948e662"",""WEBSITE_IMPORT/294/4566885f837377ce2a10762108aefc6c"",""WEBSITE_IMPORT/294/df3f28a97928bc845e1c5a63c835c77d""]",1,278943
5098,2025-12-02 07:11:25,2025-12-02 07:11:16,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/saludable/sam-mills/harinas,"Harina Malai Sam Mills 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/polenta-maiz-banner.png,"[""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/harina-malai-polenta-precocida.png"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/06_polenta_arpis - EAN 5941634000019.jpg"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/07_polenta_arpis - EAN 5941634000019.jpg"",""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/05_polenta_arpis - EAN 5941634000019.jpg""]",,,,sku_price,,1 kilo,1,"[{""catId"":610181,""catPath"":""Food and beverage => Flour => Cornmeal"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610181""}]","{""keywords"":{""1"":""Harina de maíz"",""2"":""Harina Malai"",""3"":""Polenta Sam Mills""},""keywords_english"":{""1"":""Corn flour"",""2"":""Malai flour"",""3"":""Sam Mills polenta""}}",294,"Esta harina conserva todas las propiedades y beneficios del maíz amarillo. Es rica en calcio, lo que la convierte en el complemento perfecto para la alimentación de niños y adultos. 
 Nuestra Harina de Malai Sam Mills, también conocida como polenta, se presenta en estado seco y es ideal para preparar tortillas, panes, galletas y hasta fideos. 
 Su molienda permite preservar e intensificar todos los nutrientes del maíz amarillo, como sus vitaminas, minerales y proteínas vegetales. 
",COMPLETE,,WEBSITE_IMPORT/294/004183badd50ae02087ac84a30905e2c,"[""WEBSITE_IMPORT/294/a739c2c34d5054a9d2ce9ac7f1b0991b"",""WEBSITE_IMPORT/294/f54e5d9ac9ed0668a1e455a8fbe16c63"",""WEBSITE_IMPORT/294/c1151711c2e84b3340368f81f7ffad55"",""WEBSITE_IMPORT/294/e30cbd538e6d0755a0e9b10dc39dc0a3""]",1,278933
5099,2025-12-02 07:11:34,2025-12-02 07:11:26,b7852a64-6831-4ec0-b515-cf233571cd35,www.mercontrol.com,https://www.mercontrol.com/etnico/luker,"Chocolate Luker 
",https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/banner-luker.png,"[""https://assets.tina.io/17b2dc41-17dd-48b2-9f32-946828d5698d/luker-chocolate.png""]",,,,sku_price,,250g,1,"[{""catId"":610532,""catPath"":""Food and beverage => Sweets => Chocolate"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=610532""}]","{""keywords"":{""1"":""chocolate amargo"",""2"":""cacao colombiano"",""3"":""chocolate sin azúcar""},""keywords_english"":{""1"":""dark chocolate"",""2"":""Colombian cocoa"",""3"":""sugar-free chocolate""}}",294,"¿Sabías que el chocolate de origen es una de las variedades más exquisitas que existen? A diferencia de la mayoría de los chocolates, elaborados con mezclas de cacaos de distintas regiones y calidades, el chocolate de origen proviene de un único lugar, lo que garantiza una pureza y calidad excepcionales. 
 Bajo esta premisa, hace más de un siglo nació Casa Luker, una empresa que comenzó en una pequeña hacienda y hoy es el mayor fabricante de chocolate en Colombia, así como una marca líder en toda Latinoamérica. Trabajando mano a mano con agricultores locales y cuidando el medio ambiente, Casa Luker crea chocolates y productos derivados del cacao que destacan por su excelencia. 
 Desde su llegada a España en 2008, Casa Luker se ha consolidado como una de las marcas chocolateras favoritas gracias a su producto estrella: el chocolate amargo sin azúcar. Esta variedad es la elección perfecta para los verdaderos amantes del cacao puro, con un sabor intenso que proviene del 100% cacao colombiano, reconocido mundialmente por su calidad. 
 Además de su sabor excepcional, este chocolate es una opción ideal para quienes buscan un estilo de vida saludable, ya que al ser puro y sin aditivos, carece de las calorías añadidas por lácteos u otros ingredientes. Disfrútalo sin culpas, incluso si estás en un proceso dietético. 
 Un Compromiso con la Calidad y el Sabor 
 Casa Luker es más que chocolate; es una tradición de excelencia que combina el respeto por el cacao de origen con un sabor inconfundible. Si eres amante del cacao y los productos de alta calidad, elige Casa Luker y disfruta del auténtico chocolate como nunca antes. 
 Descubre la diferencia. Elige el sabor del chocolate de origen. 
",COMPLETE,,WEBSITE_IMPORT/294/aa824cc3c8891dced261a00120ccb709,"[""WEBSITE_IMPORT/294/b43b97175a29c70a2384abba7dd8a110""]",1,278928
